Date,Open,High,Low,Close,Volume,Adj Close
8/27/2004,2000,2033,1930.35,1963.85,1300,1903.4
8/26/2004,1910,1991.5,1910,1991.5,2000,1930.2
8/25/2004,1889,1965.05,1881.1,1896.7,1200,1838.31
8/24/2004,1951.8,1958,1905,1909.6,700,1850.82
8/23/2004,2006,2007.9,1901.05,1924.8,1500,1865.55
8/20/2004,2005,2017,1950,1961.65,1700,1901.26
8/19/2004,2010,2050,2006,2014.45,3300,1952.44
8/18/2004,2045,2070,1981.1,2019.35,4700,1957.19
8/17/2004,1924.9,2075,1900,2021.75,9000,1959.51
8/16/2004,1871,1910,1841,1893.85,1800,1835.55
8/13/2004,1874,1890,1833.2,1868.8,3100,1811.27
8/12/2004,1875,1900,1821.05,1833.6,5000,1777.16
8/11/2004,2050,2059,1850,1885.8,11300,1827.75
8/10/2004,1847,1879.9,1775,1879.9,5300,1822.03
8/9/2004,1539.4,1709,1539.4,1709,4700,1656.39
8/6/2004,1469,1579,1468,1553.65,2900,1505.82
8/5/2004,1419,1464,1419,1454.2,1300,1409.44
8/4/2004,1411,1430,1400,1411.85,300,1368.39
8/3/2004,1415,1418,1398.25,1400,100,1356.9
8/2/2004,1423,1423,1405,1407.5,0,1364.17
7/30/2004,1407.9,1413,1371.25,1405.4,400,1362.14
7/29/2004,1400,1414.7,1371,1378.1,500,1335.68
7/28/2004,1365,1418.5,1365,1407,700,1363.69
7/27/2004,1405,1420,1392,1399.15,200,1356.08
7/26/2004,1419.5,1420,1386,1410.4,100,1366.98
7/23/2004,1399,1410,1390,1402.35,300,1359.18
7/22/2004,1388.05,1410,1388.05,1401.5,300,1358.36
7/21/2004,1430,1455,1390,1392.5,300,1349.63
7/20/2004,1389.95,1430,1370.1,1411.85,900,1368.39
7/19/2004,1390,1392,1366,1384.6,400,1341.98
7/16/2004,1370,1397.9,1370,1389,400,1346.24
7/15/2004,1393,1395,1350,1363.45,400,1321.48
7/14/2004,1390,1390,1380,1382.35,0,1339.8
7/13/2004,1381,1395,1380,1389.35,100,1346.58
7/12/2004,1418.85,1418.85,1375.1,1397.55,100,1354.53
7/9/2004,1375,1404,1350,1400.6,300,1357.49
7/8/2004,1400,1440,1360,1379.65,2100,1337.18
7/7/2004,1400,1425,1376,1389.1,500,1346.34
7/6/2004,1397,1415,1335.1,1403.15,700,1359.96
7/5/2004,1398,1400,1385,1396.35,200,1353.37
7/2/2004,1399,1405,1382,1387.3,200,1344.59
7/1/2004,1359.85,1377,1343,1359.8,700,1317.94
6/30/2004,1378,1378,1330,1338.45,300,1297.25
6/29/2004,1375,1390,1345,1345.4,100,1303.98
6/28/2004,1384,1384,1360,1362.6,200,1320.65
6/25/2004,1335,1367,1335,1355.7,300,1313.97
6/24/2004,1369,1369,1325,1347.65,400,1306.17
6/23/2004,1375,1375,1330,1341.3,300,1300.01
6/22/2004,1400,1400,1360,1372.4,500,1330.15
6/21/2004,1450,1450,1401,1407.85,200,1364.51
6/18/2004,1440,1462,1440,1450.25,600,1405.61
6/17/2004,1435,1450,1427,1443,200,1398.58
6/16/2004,1440,1442.9,1419.5,1435,100,1390.83
6/15/2004,1439.95,1439.95,1411,1411.9,100,1368.44
6/14/2004,1430,1430,1395,1417.55,500,1373.91
6/11/2004,1469,1483,1451,1460.05,400,1415.11
6/10/2004,1412,1480,1412,1448,1000,1403.43
6/9/2004,1368,1405,1368,1403,100,1359.81
6/8/2004,1359,1360,1340,1350,200,1308.44
6/7/2004,1350,1365,1343,1356.45,100,1314.69
6/4/2004,1351,1351,1322.5,1341.1,200,1299.82
6/3/2004,1350,1390,1339,1348.1,200,1306.6
6/2/2004,1350,1360,1338,1360,200,1318.13
6/1/2004,1335,1360,1317,1347.15,600,1305.68
5/31/2004,1370,1370,1285.5,1291.7,400,1251.94
5/28/2004,1420,1420,1350,1357.35,400,1315.57
5/27/2004,1405.05,1450,1405.05,1426.85,200,1382.93
5/26/2004,1470,1470,1400,1414.95,700,1371.39
5/25/2004,1465,1470,1440,1455.65,100,1410.84
5/24/2004,1426,1474.9,1426,1461.85,1300,1416.85
5/21/2004,1420,1428,1380,1413.9,300,1370.38
5/20/2004,1505,1505,1435,1435.35,5500,1391.17
5/19/2004,1500,1500,1465,1490.4,400,1444.52
5/18/2004,1472.9,1484,1424,1470.55,500,1425.28
5/17/2004,1510,1518,1378,1379.5,1400,1337.03
5/14/2004,1575,1600,1450,1531.1,2800,1483.97
5/13/2004,1580,1617.5,1575,1602.8,800,1553.46
5/12/2004,1620,1650,1590,1619.55,1400,1569.7
5/11/2004,1583,1628,1580,1609.8,800,1560.25
5/10/2004,1625,1625,1595.75,1607.55,400,1558.06
5/7/2004,1633,1660,1632,1650.1,800,1599.3
5/6/2004,1687.9,1687.9,1621.1,1654,200,1603.08
5/5/2004,1650,1650,1600,1600.6,400,1551.33
5/4/2004,1624.95,1624.95,1610,1617,200,1567.22
5/3/2004,1624.9,1625,1575,1602.1,1600,1552.78
4/30/2004,1565,1580,1547,1558.1,800,1510.14
4/29/2004,1575,1610,1550,1589,800,1540.09
4/28/2004,1680,1700,1587,1591.6,1100,1542.61
4/27/2004,1750,1750,1657,1665.4,1000,1614.13
4/26/2004,1711.7,1711.7,1711.7,1711.7,0,1659.01
4/23/2004,1700,1730,1690.25,1711.7,800,1659.01
4/22/2004,1685,1698,1684,1684.05,300,1632.21
4/21/2004,1651,1690,1651,1683,100,1631.19
4/20/2004,1650,1669,1640,1658.6,400,1607.54
4/19/2004,1700,1700,1655,1658.75,200,1607.69
4/16/2004,1720,1725,1681,1696.05,900,1643.84
4/15/2004,1740,1758,1680.1,1725.85,500,1672.72
4/14/2004,1707.6,1707.6,1707.6,1707.6,0,1655.03
4/13/2004,1721,1725,1695,1707.6,300,1655.03
4/12/2004,1724.9,1740,1715,1729.6,600,1676.36
4/9/2004,1685.7,1685.7,1685.7,1685.7,0,1633.81
4/8/2004,1680,1710,1660,1685.7,400,1633.81
4/7/2004,1685,1685,1650,1673.9,400,1622.37
4/6/2004,1700,1714.7,1675,1688.75,700,1636.77
4/5/2004,1615,1725,1615,1687.75,2000,1635.8
4/2/2004,1575,1620,1570,1605.8,1700,1556.37
4/1/2004,1497.95,1590,1490,1572,1400,1523.61
3/31/2004,1469,1488.65,1469,1484.95,2600,1439.24
3/30/2004,1480,1494.9,1445,1458.7,700,1413.8
3/29/2004,1482.95,1487,1470,1478.7,800,1433.18
3/26/2004,1431,1485,1415,1450.25,1400,1405.61
3/25/2004,1410,1463,1410,1423.2,1800,1379.39
3/24/2004,1466.7,1466.7,1390.05,1395.9,1600,1352.93
3/23/2004,1459,1472,1430,1444.1,2000,1399.65
3/22/2004,1596,1600,1451,1455.9,2400,1411.08
3/19/2004,1700,1700,1580,1596.8,1200,1547.65
3/18/2004,1680,1765,1670,1701.4,600,1649.03
3/17/2004,1770,1770,1702,1726.45,600,1673.3
3/16/2004,1800,1800,1730,1755.3,600,1701.27
3/15/2004,1826,1854,1780,1784.95,1100,1730
3/12/2004,1889.9,1890,1811.05,1826,300,1769.79
3/11/2004,1876,1900,1835.15,1854.25,600,1797.17
3/10/2004,1900.05,1909,1875,1879.8,300,1821.93
3/9/2004,1919.8,1922,1895.5,1900.15,200,1841.66
3/8/2004,1925,1950,1903,1922.55,200,1863.37
3/5/2004,1950,1975,1921,1928.55,2600,1869.18
3/4/2004,1939,1964,1916.25,1952.45,600,1892.35
3/3/2004,1925,1930,1890,1918.5,1100,1859.44
3/2/2004,1914.45,1914.45,1914.45,1914.45,0,1855.52
3/1/2004,1870,1920,1870,1914.45,300,1855.52
2/27/2004,1895,1905,1870,1880.7,700,1822.81
2/26/2004,1849.7,1900,1849.7,1882.35,600,1824.41
2/25/2004,1891,1900,1811,1833.45,900,1777.01
2/24/2004,1900,1924.8,1855,1897.7,1000,1839.28
2/23/2004,2035,2035,1880,1906.7,900,1848.01
2/20/2004,1980,2048.7,1961,1971.25,800,1910.57
2/19/2004,2075,2100,1980,1993.25,1200,1931.89
2/18/2004,2070,2150,2049,2137.45,800,2071.65
2/17/2004,2160,2160,2041.2,2062.25,500,1998.77
2/16/2004,2150,2199,2138.05,2146,800,2079.94
2/13/2004,2060,2201,2050,2156.35,3500,2089.97
2/12/2004,2039.8,2080,2000,2066.7,3600,2003.08
2/11/2004,1920,2017.5,1917,2006.4,1800,1944.64
2/10/2004,1885,1939,1865,1926,1200,1866.71
2/9/2004,1836.15,1890,1829.7,1875.15,900,1817.43
2/6/2004,1820,1850,1800,1838.65,1200,1782.05
2/5/2004,1802,1850,1800,1803.65,1000,1748.13
2/4/2004,1760,1849.9,1760,1833.5,1900,1777.06
2/3/2004,1800.1,1825,1757,1768,2000,1713.58
2/2/2004,1844.55,1844.55,1844.55,1844.55,0,1787.77
1/30/2004,1910,1910,1825.3,1844.55,1400,1787.77
1/29/2004,1875,1930,1875,1902.95,1100,1844.37
1/28/2004,2039.7,2066,1900,1906.35,3800,1847.67
1/27/2004,1997,2039.9,1955,2016.05,1900,1953.99
1/26/2004,1927.7,1927.7,1927.7,1927.7,0,1868.36
1/23/2004,1855,1940,1850,1927.7,4200,1868.36
1/22/2004,1940,1970,1800,1813.7,2700,1757.87
1/21/2004,2039.7,2048,1876,1900.15,2100,1841.66
1/20/2004,2170,2173,2000,2015.85,1600,1953.8
1/19/2004,1999,2200,1800.15,2122.5,1600,2057.16
1/16/2004,2197,2240,2195,2200,1600,2132.28
1/15/2004,2300,2309,2185,2187.9,1400,2120.55
1/14/2004,2230,2325,2217,2280.9,1700,2210.69
1/13/2004,2254,2270,2211,2227.35,1800,2158.79
1/12/2004,2280,2297.9,2231.2,2239.3,2300,2170.37
1/9/2004,2380,2383,2260,2291.65,2100,2221.11
1/8/2004,2309.7,2350,2295,2335.9,1100,2263.99
1/7/2004,2324,2324,2221,2259.6,3200,2190.04
1/6/2004,2388.7,2393,2280,2301,2000,2230.17
1/5/2004,2455,2459,2351.3,2361.15,1800,2288.47
1/2/2004,2379.9,2423,2360,2412.35,2100,2338.09
1/1/2004,2275,2375,2275,2358.55,1100,2285.95
12/31/2003,2351,2380,2290,2301.15,1700,2230.31
12/30/2003,2460,2469,2330,2350.65,2100,2278.29
12/29/2003,2471.7,2499,2410,2417,2000,2342.6
12/26/2003,2297.7,2439,2290,2414.6,4200,2340.27
12/25/2003,2259.8,2259.8,2259.8,2259.8,0,2190.24
12/24/2003,2300,2335,2251,2259.8,2700,2190.24
12/23/2003,2389.95,2390,2325,2331.9,2900,2260.12
12/22/2003,2347.7,2419,2271,2346.8,5400,2274.56
12/19/2003,2499,2525,2270,2297.25,7900,2226.53
12/18/2003,2499,2548,2456.3,2468.4,6700,2392.41
12/17/2003,2497.7,2551,2430,2454.05,7400,2378.51
12/16/2003,2240,2460,2200,2421.55,8800,2347.01
12/15/2003,2167,2280,2150,2252.2,5700,2182.87
12/12/2003,2118,2199,2062,2163.05,4100,2096.46
12/11/2003,2135,2185,2000.1,2098.5,4900,2033.9
12/10/2003,1890,2160,1890,2097.35,16700,2032.79
12/9/2003,1888.7,1900,1850,1872.95,1900,1815.29
12/8/2003,1805,1870,1791,1824.05,1500,1767.9
12/5/2003,1810,1840,1775.1,1798.4,1000,1743.04
12/4/2003,1803,1834.9,1790,1796.65,1000,1741.34
12/3/2003,1828,1850,1780,1789,1700,1733.93
12/2/2003,1850,1850,1802.05,1813.45,900,1757.63
12/1/2003,1884.7,1900,1805,1815.25,2100,1759.37
11/28/2003,1870,1900,1840,1851,600,1794.02
11/27/2003,1899.95,1899.95,1852,1861.95,1100,1804.63
11/26/2003,1870.4,1870.4,1870.4,1870.4,0,1812.82
11/25/2003,1904,1975,1830.05,1870.4,2500,1812.82
11/24/2003,1755.05,1900,1755.05,1886.5,1900,1828.43
11/21/2003,1810,1810,1650,1789.9,2900,1734.8
11/20/2003,1750,1820,1750,1805,2100,1749.44
11/19/2003,1780,1819.7,1780,1803.65,1300,1748.13
11/18/2003,1813,1850,1798,1832.25,1600,1775.85
11/17/2003,1770,1805.9,1765,1800,700,1744.59
11/14/2003,1757,1780,1710,1730.8,1300,1677.52
11/13/2003,1820,1839,1726,1746.75,2600,1692.98
11/12/2003,1909,1948,1785,1803,4800,1747.5
11/11/2003,1750,1920,1750,1895.5,6900,1837.15
11/10/2003,1699,1775,1660,1749.15,16200,1695.31
11/7/2003,1680.1,1688,1641,1652.1,900,1601.24
11/6/2003,1710,1710,1660,1678.75,800,1627.07
11/5/2003,1695,1720,1676,1683.55,1600,1631.73
11/4/2003,1730,1770,1660,1674.2,1500,1622.66
11/3/2003,1753.7,1777.9,1700,1720.25,2700,1667.3
10/31/2003,1600,1725,1600,1713.5,1200,1660.75
10/30/2003,1624.9,1629.9,1580,1593,600,1543.96
10/29/2003,1590,1610,1555,1593.35,1100,1544.3
10/28/2003,1580,1602,1560.5,1565.6,600,1517.41
10/27/2003,1650,1665,1585,1594.9,1400,1545.8
10/24/2003,1574,1630,1545,1617.6,900,1567.81
10/23/2003,1575,1605,1551,1554.55,900,1506.7
10/22/2003,1650,1679,1580,1594.5,1100,1545.42
10/21/2003,1687,1698,1630,1636.8,800,1586.41
10/20/2003,1719,1744,1656.5,1665.5,900,1614.23
10/17/2003,1699,1785,1678,1702.35,2200,1649.95
10/16/2003,1679,1732,1675,1685.5,1200,1633.62
10/15/2003,1750,1775,1630,1647.25,4300,1596.54
10/14/2003,1848,1850,1730,1753.8,1800,1699.81
10/13/2003,1800,1880,1799,1824.35,6100,1768.19
10/10/2003,1735,1830,1735,1794.85,3300,1739.6
10/9/2003,1775,1800.1,1730,1742.15,2400,1688.52
10/8/2003,1725,1818,1725,1748.6,2100,1694.77
10/7/2003,1750,1800,1725,1728.2,3400,1675
10/6/2003,1639,1795,1611,1726.05,13200,1672.92
10/3/2003,1475,1639,1475,1608,11100,1558.5
10/2/2003,1451.5,1451.5,1451.5,1451.5,0,1406.82
10/1/2003,1480,1492,1450,1451.5,400,1406.82
9/30/2003,1459,1500,1449,1490.5,700,1444.62
9/29/2003,1457,1470,1455,1466,200,1420.87
9/26/2003,1471,1471,1456.5,1470.15,400,1424.89
9/25/2003,1451,1463.95,1420,1458,500,1413.12
9/24/2003,1425,1460,1425,1450,400,1405.36
9/23/2003,1169,1450,1169,1419.1,500,1375.42
9/22/2003,1470,1476,1440,1444.1,900,1399.65
9/19/2003,1451,1452,1425,1440,700,1395.67
9/18/2003,1481.1,1499,1440,1449.3,1700,1404.69
9/17/2003,1414,1554,1414,1524.2,1800,1477.28
9/16/2003,1487,1522.4,1480,1514.35,1300,1467.73
9/15/2003,1525,1551,1486,1499.6,1600,1453.44
9/12/2003,1575,1594,1550,1551.1,1800,1503.35
9/11/2003,1530,1592,1530,1581.05,1500,1532.38
9/10/2003,1530,1574,1520,1541.75,900,1494.29
9/9/2003,1605.5,1619,1550.05,1567.8,5300,1519.54
9/8/2003,1490,1608.9,1488.7,1593.95,14700,1544.88
9/5/2003,1422.35,1460,1422.35,1440.4,15100,1396.06
9/4/2003,1465,1470,1420,1421.1,6500,1377.35
9/3/2003,1485,1485,1440,1457.95,29600,1413.07
9/2/2003,1420,1469,1390,1436.75,30700,1392.52
9/1/2003,1445,1445,1401,1418.45,300,1374.79
8/29/2003,1450,1455,1423,1430,300,1385.98
8/28/2003,1457,1457,1426.05,1433.3,400,1389.18
8/27/2003,1460,1480,1325,1424.2,5700,1380.36
8/26/2003,1479.95,1491.9,1465,1480,200,1434.44
8/25/2003,1510,1515,1400,1419.75,2100,1376.05
8/22/2003,1428,1515,1428,1509,3200,1462.55
8/21/2003,1525,1525,1452.05,1456.65,700,1411.81
8/20/2003,1485,1524,1485,1502,500,1455.76
8/19/2003,1512,1520,1475,1499.35,600,1453.2
8/18/2003,1563,1563,1505,1505,400,1458.67
8/15/2003,1512.2,1512.2,1512.2,1512.2,0,1465.65
8/14/2003,1529,1549,1510,1512.2,700,1465.65
8/13/2003,1519,1543,1505,1527.45,1400,1480.43
8/12/2003,1480,1515,1475,1505.85,3200,1459.5
8/11/2003,1455,1490,1445,1482.75,1200,1437.11
8/8/2003,1434,1501,1434,1450.6,1200,1405.95
8/7/2003,1400,1425,1391.1,1403.05,2500,1359.86
8/6/2003,1440.05,1473.95,1381,1398.95,900,1355.89
8/5/2003,1500,1550,1431.5,1437.8,9400,1393.54
8/4/2003,1364,1476.2,1345,1440.15,5700,1395.82
8/1/2003,1344.95,1353.95,1305,1342,1400,1300.69
7/31/2003,1355.25,1360,1310,1335.95,1800,1294.83
7/30/2003,1348.5,1383,1300,1354.15,1900,1312.47
7/29/2003,1520,1520,1350.1,1365.1,4600,1323.08
7/28/2003,1439.9,1523,1435,1496.9,5800,1450.82
7/25/2003,1410,1452,1410,1432.45,1800,1388.35
7/24/2003,1410,1410,1385,1406.75,700,1363.45
7/23/2003,1404.9,1430,1395,1399,600,1355.93
7/22/2003,1395,1400,1379,1397,700,1354
7/21/2003,1405,1427,1359,1365.7,1000,1323.66
7/18/2003,1400,1428,1395.5,1406.8,200,1363.49
7/17/2003,1448.8,1450,1405,1414.9,400,1371.34
7/16/2003,1442,1450,1425,1434.35,900,1390.2
7/15/2003,1386.05,1419,1386.05,1411.8,2200,1368.34
7/14/2003,1448,1448,1395,1402.5,1600,1359.33
7/11/2003,1375.05,1418,1375.05,1405.3,4800,1362.04
7/10/2003,1425,1425,1365,1372.05,2500,1329.81
7/9/2003,1453,1453,1401,1410.55,1100,1367.13
7/8/2003,1450,1489,1450,1451.85,2000,1407.16
7/7/2003,1425,1490,1425,1440.9,1500,1396.54
7/4/2003,1466,1474,1392,1401.9,4900,1358.75
7/3/2003,1388,1454,1360,1425.9,5400,1382.01
7/2/2003,1268,1383.05,1252,1354.9,8200,1313.19
7/1/2003,1298,1298,1247.1,1257.35,1200,1218.64
6/30/2003,1230.05,1270,1230.05,1237.05,1000,1198.97
6/27/2003,1250,1264.95,1220,1232.95,600,1195
6/26/2003,1207.95,1304,1195,1241,1600,1202.8
6/25/2003,1190,1212.95,1190,1201,300,1164.03
6/24/2003,1191,1199.9,1178.05,1178.05,0,1141.79
6/23/2003,1190,1210,1185.05,1192,900,1155.31
6/20/2003,1220,1220,1170,1190.85,1600,1154.19
6/19/2003,1217,1230,1200,1202.95,1900,1165.92
6/18/2003,1195,1225,1195,1204,1200,1166.94
6/17/2003,1175,1200,1171,1196.65,900,1159.81
6/16/2003,1200,1200,1149,1151.35,900,1115.91
6/13/2003,1200,1200,1175,1175,600,1138.83
6/12/2003,1185.05,1210,1180,1182.2,700,1145.81
6/11/2003,1180,1205,1179,1184.8,600,1148.33
6/10/2003,1145,1208,1145,1168.75,2500,1132.77
6/9/2003,1130,1191,1118,1151.85,400,1116.39
6/6/2003,1200,1210,1145,1159.75,2500,1124.05
6/5/2003,1235,1275,1180,1192.5,1900,1155.79
6/4/2003,1290,1290,1236,1236.25,600,1198.19
6/3/2003,1300,1300,1251.05,1260.95,600,1222.13
6/2/2003,1300,1320,1280,1298.2,800,1258.24
5/30/2003,1285,1310,1285,1295.05,800,1255.18
5/29/2003,1280,1299,1260.05,1293.4,800,1253.59
5/28/2003,1295,1300,1240,1285.25,1200,1245.69
5/27/2003,1321,1330,1290,1294.6,1000,1254.75
5/26/2003,1279,1339,1279,1302.65,3200,1262.55
5/23/2003,1222,1280,1191.25,1253.1,1500,1214.53
5/22/2003,1183.05,1220,1182,1191,900,1154.34
5/21/2003,1200,1220,1181.1,1193.9,600,1157.15
5/20/2003,1190,1210,1180,1199.55,700,1162.62
5/19/2003,1190,1199,1190,1193,200,1156.28
5/16/2003,1156,1201,1150,1180.9,1000,1144.55
5/15/2003,1190.5,1210,1175,1186.6,700,1150.07
5/14/2003,1170,1235,1161,1194.5,1800,1157.73
5/13/2003,1150,1210,1150,1177.6,900,1141.35
5/12/2003,1115,1180,1115,1171.95,1000,1135.87
5/9/2003,1041.25,1149.5,1041.25,1126.45,1300,1091.77
5/8/2003,1091,1091,1041,1045,100,1012.83
5/7/2003,1075,1075,1045,1049,200,1016.71
5/6/2003,1070,1109.9,1070,1089.9,200,1056.35
5/5/2003,1115,1144,1103.1,1111.65,2100,1077.43
5/2/2003,1024,1111.95,1015,1109.75,6100,1075.59
5/1/2003,1010.9,1010.9,1010.9,1010.9,0,979.78
4/30/2003,999,1030,999,1010.9,400,979.78
4/29/2003,1029.9,1029.9,983,985.45,0,955.11
4/28/2003,998,1013,995,995,700,964.37
4/25/2003,955.1,1050.5,950,1001.55,5100,970.72
4/24/2003,940.05,960,940.05,955,100,925.6
4/23/2003,974,974,940,945.4,100,916.3
4/22/2003,952,970,950,951,200,921.73
4/21/2003,985.25,992,940,951.25,1000,921.97
4/18/2003,1008.05,1008.05,1008.05,1008.05,0,977.02
4/17/2003,1050,1065,994,1008.05,1700,977.02
4/16/2003,952,1066.5,952,1066.5,3000,1033.67
4/15/2003,912.95,975,903.5,969.55,1800,939.7
4/14/2003,901.2,901.2,901.2,901.2,0,873.46
4/11/2003,891.1,910,890,901.2,1600,873.46
4/10/2003,895,900,885,895.1,200,867.55
4/9/2003,890,900,887,891.8,500,864.35
4/8/2003,892,892,891.25,891.25,0,863.81
4/7/2003,883.7,883.7,883.7,883.7,0,856.5
4/4/2003,880,886.95,865,883.7,100,856.5
4/3/2003,885,885,880,880,0,852.91
4/2/2003,880,888.75,870,870.5,200,843.7
4/1/2003,865,878,865,878,0,850.97
3/31/2003,860,869,850,854.4,1000,828.1
3/28/2003,884,884,870,875,0,848.06
3/27/2003,908,908,875,876.15,400,849.18
3/26/2003,915,915,886.25,891.65,1400,864.2
3/25/2003,910,912,891,912,2600,883.93
3/24/2003,905,907,902,905,200,877.14
3/21/2003,903.95,905,895.05,900,1200,872.3
3/20/2003,862,900,862,894.55,1100,867.01
3/19/2003,877,880,875,876,100,849.03
3/18/2003,890,890,890,890,0,862.6
3/17/2003,866,890,866,890,600,862.6
3/14/2003,872,872,872,872,0,845.16
3/13/2003,875.05,875.05,872,872,0,845.16
3/12/2003,890.05,890.05,876,876.65,100,849.66
3/11/2003,910,910,885,887.8,300,860.47
3/10/2003,920,935,908,908,700,880.05
3/7/2003,910,919,910,911,300,882.96
3/6/2003,909,921,901.1,919.85,5400,891.53
3/5/2003,900,902,892,900,300,872.3
3/4/2003,899,908,899,900.15,300,872.44
3/3/2003,897,915,897,910.8,1700,882.76
2/28/2003,893.5,893.5,875,885.2,600,857.95
2/27/2003,880.05,880.05,873.25,877.55,200,850.54
2/26/2003,885.95,885.95,880.1,880.1,0,853.01
2/25/2003,880.05,885,875,875.05,200,848.11
2/24/2003,880,905.95,875,875.75,600,848.79
2/21/2003,884.9,925,870,870.55,200,843.75
2/20/2003,883.2,885,867.25,867.25,100,840.55
2/19/2003,865,895,861.05,864.15,300,837.55
2/18/2003,860,879,856,868.5,100,841.76
2/17/2003,880,880,870,870,0,843.22
2/14/2003,875,881.95,866.1,866.2,100,839.54
2/13/2003,888.7,888.7,888.7,888.7,0,861.34
2/12/2003,884,899,868,888.7,10200,861.34
2/11/2003,880,880,869,871.1,100,844.28
2/10/2003,888,888,888,888,0,860.66
2/7/2003,899,899,886,887.15,300,859.84
2/6/2003,910,917,896,900,200,872.3
2/5/2003,890,904.5,890,904,400,876.17
2/4/2003,900,906,900,900,300,872.3
2/3/2003,894,905,894,900,500,872.3
1/31/2003,880,890,880,886.4,200,859.11
1/30/2003,885,899,885,886,300,858.73
1/29/2003,861,904.9,861,874.1,300,847.19
1/28/2003,842.05,858,842.05,851.65,0,825.43
1/27/2003,878,895,852,864.3,300,837.69
1/24/2003,904,904,879.25,902.2,100,874.43
1/23/2003,878,900,865,888.75,400,861.39
1/22/2003,884,884,863,863,100,836.43
1/21/2003,885,886,860,869.9,300,843.12
1/20/2003,877,880,865,877.35,1400,850.34
1/17/2003,882,882,871.3,875,100,848.06
1/16/2003,886,886,875.1,880.2,0,853.1
1/15/2003,881.1,882.5,875,875.8,100,848.84
1/14/2003,880.1,880.1,880.1,880.1,0,853.01
1/13/2003,887,887,880,880,0,852.91
1/10/2003,888,890.3,880,885,300,857.76
1/9/2003,893,893,880,882.75,200,855.58
1/8/2003,915,915,881,882.1,300,854.95
1/7/2003,892,895,889,889,100,861.63
1/6/2003,900,901,891,891.85,200,864.4
1/3/2003,891,904,891,900.95,100,873.22
1/2/2003,900,905,897.25,899,100,871.33
1/1/2003,910,910,910,910,0,881.99
12/31/2002,890,905.5,890,900,200,872.3
12/30/2002,905,919.9,893,893,700,865.51
12/27/2002,910,917,885,891,300,863.57
12/26/2002,920.05,925,915.1,915.15,300,886.98
12/24/2002,947,947,920,924.5,500,896.04
12/23/2002,999,1000,925,933.9,900,905.15
12/20/2002,924,940,915.55,921.15,800,892.79
12/19/2002,890,915,890,910.8,800,882.76
12/18/2002,875,890,875,883.8,700,856.59
12/17/2002,860,875,860,874.7,100,847.77
12/16/2002,869.95,877,862,877,200,850
12/13/2002,854,870,854,860.05,100,833.57
12/12/2002,865,868.55,853.1,853.1,200,826.84
12/11/2002,865,870.55,853,857,100,830.62
12/10/2002,848.1,860,846.1,860,100,833.53
12/9/2002,875,875,853,855.05,200,828.73
12/6/2002,865,876.55,863,869.9,400,843.12
12/5/2002,840,880,840,869.7,700,842.93
12/4/2002,860,860,842,844,100,818.02
12/3/2002,865,871,842,842.15,300,816.23
12/2/2002,869.95,880,864,870,400,843.22
11/28/2002,857,870,857,869.75,100,842.98
11/27/2002,845,875,845,864.65,600,838.03
11/26/2002,850,859.95,841,843,0,817.05
11/25/2002,850,854,845.05,851.05,200,824.85
11/22/2002,845,850,844.25,849,100,822.87
11/21/2002,845,847.45,826,845,100,818.99
11/20/2002,875,875,830,850.5,500,824.32
11/18/2002,850.1,865,845,847.1,200,821.02
11/14/2002,846,846,843.95,844,0,818.02
11/13/2002,831.5,834.5,831.5,833.85,0,808.18
11/12/2002,845,845,825,825,0,799.6
11/8/2002,837.6,846.5,835.2,837.9,100,812.11
11/7/2002,845,850,840.5,850,0,823.83
11/5/2002,800.05,848,790,841,300,815.11
11/4/2002,800.05,868.75,800.05,864,0,837.4
11/1/2002,834,849,825,842,100,816.08
10/31/2002,817,825,817,818.35,0,793.16
10/30/2002,827,835,806,814.75,600,789.67
10/29/2002,839,844,820,820.65,200,795.39
10/28/2002,840,840,839.95,839.95,0,814.09
10/25/2002,853.25,854,851,854,0,827.71
10/24/2002,850,865,846,865,200,838.37
10/23/2002,820,860,779.85,860,100,833.53
10/22/2002,846,857,846,857,0,830.62
10/21/2002,843.05,850,841,843.85,200,817.87
10/18/2002,841,852,840,851.15,100,824.95
10/17/2002,824,848,824,842,0,816.08
10/16/2002,832.5,853.95,832.5,845.05,0,819.04
10/14/2002,850,850,830,830.15,100,804.6
10/11/2002,855,855,835,845,200,818.99
10/10/2002,879,879,834,838,200,812.2
10/9/2002,879,880,866,870.75,0,843.95
10/8/2002,875,880,874,880,100,852.91
10/7/2002,869,885,852.75,875,100,848.06
10/4/2002,885,885,869,869,100,842.25
10/3/2002,878,878,865,875,300,848.06
10/1/2002,881.05,881.05,876,876.25,100,849.28
9/30/2002,913,913,882,889,100,861.63
9/27/2002,911.05,927,911,925,300,896.53
9/26/2002,906.5,915,905,909.05,200,881.07
9/25/2002,906,917,905.05,910.15,400,882.13
9/24/2002,910,910,905,910,400,881.99
9/23/2002,905.05,915,905,910,600,881.99
9/20/2002,905,920,905,912.7,800,884.6
9/19/2002,909,914,904.1,910,600,881.99
9/18/2002,910,911,906,910,500,881.99
9/17/2002,910,914.95,902.5,910,100,881.99
9/16/2002,910,910,901,910,100,881.99
9/13/2002,903.5,916,903,910.1,200,882.08
9/12/2002,900,917,900,917,300,888.77
9/11/2002,890,901,890,894,0,866.48
9/9/2002,900,900,895.1,900,100,872.3
